id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4905337,"Clean and Serene Kensington, Bk",13772270,Mariano,Brooklyn,Kensington,40.6461,-73.97332,Entire home/apt,85,2,3,42865,0.08,1,351
3394964,Your Manhattan haven: dressed in red,10657357,Ivan,Manhattan,Washington Heights,40.83132,-73.94101,Private room,50,5,24,43643,0.39,4,177
13156982,Sunny New Artist's 1BR In Greenpoint,62285182,Brian,Brooklyn,Greenpoint,40.73432,-73.95145,Entire home/apt,117,2,17,42693,0.47,1,0
13650177,"private yard & apt-near metro,direct to Manhattan",79258584,Rebekah,Brooklyn,Bedford-Stuyvesant,40.68006,-73.94115,Entire home/apt,104,5,115,43640,3.13,1,182
15721847,Colorful Artist Loft w. your own Ocean Oasis,909710,Claire,Brooklyn,Williamsburg,40.70634,-73.95338,Private room,49,5,17,43220,0.53,1,0
276216,Nights in White Satin in the Slope,1440691,Dena,Brooklyn,Sunset Park,40.65992,-73.99042,Entire home/apt,127,180,1,42614,0.03,1,365
29505792,2nd floor art,183707967,Dionyssios,Manhattan,Washington Heights,40.85416,-73.9292,Entire home/apt,120,2,14,43628,2.12,4,365
15128456,Clean room with private bathroom in Bushwick!,658618,Leticia,Brooklyn,Bushwick,40.69025,-73.91251,Private room,65,1,23,43637,0.69,1,290
1871311,Times Square Modern Apartment,2808971,Frederic,Manhattan,Hell's Kitchen,40.76316,-73.99358,Entire home/apt,200,2,6,43625,0.09,1,20
21535750,2 bedroom third floor in the heart of Brooklyn.,156535560,Alex,Brooklyn,Flatbush,40.64116,-73.95991,Entire home/apt,55,2,70,43640,3.64,1,5
17287645,Wonderful Charming Apt- Columbia University Area,40741349,Mitsue,Manhattan,Washington Heights,40.83705,-73.94083,Private room,60,1,3,43282,0.21,1,341
19861483,"Charming, Sunlit 1-Bedroom on Upper East Side",137751858,Kelly,Manhattan,Upper East Side,40.78069,-73.95149,Entire home/apt,120,3,8,42999,0.34,1,0
5159567,Perfect One Bedroom in Greenpoint,22011099,David,Brooklyn,Greenpoint,40.72981,-73.95268,Entire home/apt,195,6,21,43327,0.44,1,42
3662949,Stylish & Spacious Perfect for Pride!,18567895,Ryan,Manhattan,Hell's Kitchen,40.76522,-73.99486,Entire home/apt,250,2,6,42538,0.11,1,0
14109893,Charming Artist Studio,3404898,Erica,Brooklyn,Prospect-Lefferts Gardens,40.65915,-73.96004,Entire home/apt,110,2,6,42666,0.17,1,0
32715168,Great room great view /10min to heart of NYC,195509478,Jingyeong,Queens,Maspeth,40.7412,-73.90552,Private room,55,1,2,43632,1.82,2,152
31243221,"Private room close to train, airport & the city",5592622,Christina,Queens,Astoria,40.756,-73.91386,Private room,55,1,23,43653,4.63,5,100
19803208,Spacious & Spectacular,9020323,Andrea,Brooklyn,Bedford-Stuyvesant,40.67921,-73.94283,Private room,110,3,20,43651,0.89,1,173
16687716,Gorgeous Large Room near LGA,14730722,Omar £ Jacqueline,Queens,East Elmhurst,40.76441,-73.88943,Private room,90,2,9,43345,0.34,1,0
26754694,"COZY AND ELEGANCE PLACE NEAR JFK, LGA",173290675,Charlie,Queens,Woodhaven,40.69883,-73.85142,Private room,45,2,8,43595,0.81,3,50
35424310,Speakeasy Vibes Above a Bar in Popular Bushwick,35244614,Mick,Brooklyn,Bushwick,40.70155,-73.92628,Entire home/apt,125,2,2,43647,2,1,7
5101342,Quiet private retreat high above Brooklyn.,19293586,Adam,Brooklyn,Williamsburg,40.71759,-73.94388,Private room,100,2,19,43645,0.61,1,34
4629599,Coozy Room In Park Slope.,22503794,Shawn,Brooklyn,South Slope,40.66238,-73.98457,Private room,95,1,2,42224,0.04,1,364
20257840,Elegant Oasis in the Upper East Side,60293337,Melissa,Manhattan,Upper East Side,40.77667,-73.95335,Private room,120,1,89,43646,3.92,1,149
24230182,Brand-new Room - 20 mins to Manhattan,127412674,Charles,Brooklyn,Williamsburg,40.70111,-73.94471,Private room,75,2,28,43614,1.91,2,342
7898302,Upper West Side charming brownstone,41644172,Jody,Manhattan,Upper West Side,40.78888,-73.97723,Entire home/apt,150,1,1,42235,0.02,1,0
8972219,Cozy apartment East Village NYC,12933114,Ausra,Manhattan,East Village,40.72143,-73.97824,Entire home/apt,130,5,4,42736,0.09,1,0
21139869,East Side Private Bedroom,28027678,Gane,Manhattan,Kips Bay,40.74274,-73.97918,Private room,115,1,160,43644,7.43,1,15
9705958,"Comfy, family-friendly BedStuy apt",20007675,Veleda And Orion,Brooklyn,Bedford-Stuyvesant,40.68389,-73.93437,Entire home/apt,65,2,4,42382,0.09,1,0
33940543,211 east 34 stRoom 3,255431206,Mohammed,Brooklyn,East Flatbush,40.65295,-73.9463,Private room,42,7,4,43647,2.55,9,120
8274711,Penthouse Studio in Historic Harlem,1017231,Susan,Manhattan,Harlem,40.82755,-73.93787,Entire home/apt,125,3,8,42448,0.17,1,1
16229170,big loft apartement in the Lower East Side,185745,Alessandra,Manhattan,Lower East Side,40.71278,-73.9919,Entire home/apt,200,1,26,43622,0.95,2,317
8881955,Big ass room in Brooklyn,46476909,Eric,Brooklyn,Crown Heights,40.67052,-73.95621,Private room,60,2,1,42298,0.02,1,0
31297452,Luxury NEW two level suite (Duplex) in Chelsea,99683151,Christina,Manhattan,Chelsea,40.74285,-74.00196,Entire home/apt,190,3,15,43627,2.54,3,293
22115009,Shared room with Bed Tent (Privacy Pop).,44620317,Claudia,Queens,Corona,40.74061,-73.85651,Shared room,45,1,8,43371,0.53,4,347
16781516,Large NYC room billionaires row 5 min CentralPark!,22101365,Natalie,Manhattan,Upper East Side,40.76404,-73.96547,Private room,99,3,79,43639,2.75,1,107
8929521,Private studio room - Brownstone - Brooklyn,46690777,Michael,Brooklyn,Crown Heights,40.67653,-73.93766,Private room,88,4,64,43596,1.44,1,68
19603759,1 Room highrise over Central Park-private balcony,137821526,Cathy,Manhattan,East Harlem,40.79572,-73.9481,Private room,165,1,3,43268,0.13,2,0
19929279,Awesome 2 Bedroom Brooklyn Apartment / Sleeps 6,10391137,Ryan,Brooklyn,Clinton Hill,40.69539,-73.9666,Entire home/apt,250,3,67,43627,2.99,1,87
13917029,Private Room in a Great Brooklyn Loft,616808,Emine Gozde,Brooklyn,Williamsburg,40.70778,-73.9464,Private room,42,15,1,42578,0.03,1,0
32260219,private room for up to 2 guests,242094791,Lizhen,Queens,Elmhurst,40.74311,-73.88098,Private room,300,1,1,43514,0.21,1,89
33423849,Private Room with Private Bathroom Newly Renovated,10149317,Lana,Queens,Kew Gardens,40.71042,-73.82912,Private room,70,5,6,43634,2.54,5,308
15339227,"Spacious room in a clean, quiet and cozy home.",97794621,Luis,Queens,Sunnyside,40.73922,-73.9265,Private room,70,1,76,43653,2.28,1,76
19619393,"ENTIRE APT | BRIGHT 2 BED | Q, B & PROSPECT PARK",63480384,Jennifer,Brooklyn,Prospect-Lefferts Gardens,40.65473,-73.96112,Entire home/apt,115,2,4,43604,0.36,2,86
12873930,Upper West Side 1BR next to subway/Central Park,70419222,Doreen,Manhattan,Upper West Side,40.78458,-73.97836,Entire home/apt,180,3,2,42598,0.06,1,0
167013,Spacious modern studio apartment in Manhattan,306605,Daniel,Manhattan,Chelsea,40.74342,-73.99483,Entire home/apt,205,9,3,43233,0.04,2,76
19288937,Airy and bright floor in East Village townhouse,135073646,Joy,Manhattan,East Village,40.72784,-73.98883,Entire home/apt,250,2,99,43637,4.03,1,176
32943764,Two Bedrooms Tonhouse,247900596,Sergo,Manhattan,Harlem,40.80598,-73.94792,Entire home/apt,325,1,16,43652,4.21,1,346
13392646,Prime Beautiful Brooklyn Brownstone,76173252,Victoria,Brooklyn,Carroll Gardens,40.68132,-73.99757,Entire home/apt,150,2,14,43064,0.38,1,0
20527413,"Spacious, 2 Story Suburban Retreat in the LES",54401544,Cassidy,Manhattan,Lower East Side,40.71898,-73.98472,Private room,133,2,1,43072,0.05,1,0
3070876,Fantastic fully furnished room,2448006,El Haj,Manhattan,Harlem,40.80392,-73.94685,Private room,75,3,5,42663,0.1,3,325
28690364,En-suite room with PRIVATE bathroom,120767920,Jimmy &Cindy,Queens,Flushing,40.75548,-73.81372,Private room,53,2,24,43653,2.61,10,359
15873841,"Cozy Private Room in Sunset Park,BK",53635805,William,Brooklyn,Sunset Park,40.64759,-73.99812,Private room,38,2,1,42684,0.03,1,0
29678364,Kan house,183417610,Kanchana,Queens,Elmhurst,40.7409,-73.87738,Private room,180,1,3,43612,0.39,3,88
947810,Seeking Short Term Roommate on UES,5138312,Georgina,Manhattan,Upper East Side,40.77464,-73.95695,Private room,50,20,11,43619,0.16,1,269
35288933,HUGE LGBT Townhouse w KingBed & Backyard @Bushwick,135563904,Michael,Queens,Ridgewood,40.70528,-73.90896,Entire home/apt,350,1,7,43647,7,3,64
25517202,Cosy Brooklyn room with a rooftop access,5342802,Mikaela,Brooklyn,Bedford-Stuyvesant,40.68616,-73.91866,Private room,45,3,2,43357,0.15,2,0
27134625,Garden apartment in the heart of Fort Greene,31619241,Caroline,Brooklyn,Fort Greene,40.68925,-73.97108,Entire home/apt,165,2,16,43636,3.72,1,29
18719762,AMAZING HOUSE 3 Bedrooms 3 Bathrooms.,52084781,Ms. George,Queens,Glendale,40.69252,-73.89533,Entire home/apt,150,3,22,43639,0.93,1,292
16161888,Chill 2BD in Brooklyn,105489342,Josephine,Brooklyn,Brownsville,40.66041,-73.91562,Entire home/apt,129,2,73,43640,2.34,1,82
13222140,"Private appartment,minutes from NY citi. Fantastic loc ation, walking distance to manhattan ferry.",15523,Vadim,Staten Island,Tompkinsville,40.63342,-74.08249,Private room,72,2,25,43346,0.66,2,237
13293325,Cozy Beautiful Room Only 20min from Manhattan NYC!,75020731,Stefan,Queens,Ridgewood,40.70219,-73.89859,Private room,45,7,35,43647,1.29,1,18
20663936,"Cozy, private bedroom in Greenpoint/Williamsburg",133843931,Bryan,Brooklyn,Greenpoint,40.72546,-73.95558,Private room,37,1,62,43646,2.8,2,359
21473601,Over-sized studio in UnionSquare/EastVillage!,15894157,Lizzie,Manhattan,East Village,40.73073,-73.98601,Entire home/apt,145,3,27,43611,1.33,1,7
27958130,Big beautiful room with tons of sunlight,25710035,Blaine,Brooklyn,Bushwick,40.69695,-73.92268,Private room,37,28,1,43404,0.12,1,0
14403574,COZY ROOM in a beautiful Bushwick apartment,12442710,Ben,Brooklyn,Bushwick,40.69467,-73.93113,Private room,67,3,97,43640,2.75,1,141
14914739,Duplex apartment in the heart of Brooklyn,93699493,Andres&Ine,Brooklyn,Bedford-Stuyvesant,40.68381,-73.94346,Entire home/apt,250,3,41,43645,1.2,1,30
12000603,Well located apartment near NY City,64170911,Anne,Bronx,Riverdale,40.8883,-73.91665,Entire home/apt,150,2,79,43646,1.99,1,267
2209835,LARGE 1 BEDROOM APT. IN MIDTOWN NEAR SUBWAY/BUS,8811222,Claudia,Manhattan,Kips Bay,40.74361,-73.97677,Entire home/apt,150,2,120,43647,3.25,1,29
1182187,Best Chelsea Street. Beautiful Room. Superhost.,6467086,George,Manhattan,Chelsea,40.74652,-74.00089,Private room,125,2,228,43647,3.07,1,53
26571486,Humble home,151714821,Ailin,Bronx,Morris Heights,40.84835,-73.9141,Entire home/apt,149,1,1,43306,0.09,1,0
32892576,New! Sunny Loft/Studio in Greenpoint!,187487947,Diego,Brooklyn,Greenpoint,40.73304,-73.95491,Entire home/apt,50,1,8,43605,2.47,6,0
783341,Private Bedroom LOWER EAST SIDE,4111640,Jennifer,Manhattan,Lower East Side,40.71502,-73.98192,Private room,69,7,48,43637,0.61,1,235
23373453,"""Grandma Chic"" Brooklyn Apartment... Williamsburg",23089194,Katie,Brooklyn,Williamsburg,40.71536,-73.94058,Private room,69,5,6,43467,0.51,1,0
9905142,New York NY Downtown (East Village),15869370,Bernie,Manhattan,East Village,40.73036,-73.98673,Entire home/apt,250,7,20,43598,0.47,1,13
1472009,"Jupiter Suites, Rm #3- (JFK)",7853251,Enyinne,Queens,St. Albans,40.69054,-73.77306,Private room,59,1,32,42634,0.45,5,359
32699108,"In the heart of Hunters Point, Long Island City",74116175,Lauro,Queens,Long Island City,40.74547,-73.95198,Entire home/apt,300,2,7,43647,2.26,1,40
15814363,Cute Two Bed - East Village,11921184,Rachel,Manhattan,East Village,40.72461,-73.98172,Private room,85,2,37,43611,1.2,1,6
15956155,Only 15 minutes from Manhattan,103605111,Yukiko,Queens,Woodside,40.74381,-73.89726,Private room,45,2,36,43642,1.13,1,52
13525308,Spacious Brooklyn Apt near F/G train,50995154,Bev,Brooklyn,Kensington,40.64277,-73.9744,Entire home/apt,95,2,11,43570,0.3,1,0
3038797,2 Queen beds Studio Loft in Brooklyn,7503643,Vida,Brooklyn,Greenpoint,40.7276,-73.94029,Entire home/apt,129,30,4,43622,0.08,52,337
16811199,Spacious 1 bdrm apt in amazing location,77812140,Peter,Queens,Ridgewood,40.70475,-73.91081,Entire home/apt,120,2,2,42876,0.08,1,0
3209866,"Cozy 1br - Fort Greene, Brooklyn",16258619,Folake,Brooklyn,Fort Greene,40.69802,-73.97614,Private room,120,3,1,41899,0.02,1,365
3212765,A single room  that converts  with bathroom,11837926,Anthony,Manhattan,Midtown,40.76429,-73.98043,Private room,125,7,17,43647,0.29,3,309
34419243,Beautiful LIC-Lush garden-Midtown1stop-Breakfast,259796664,Santi,Queens,Long Island City,40.75317,-73.93502,Private room,99,1,7,43617,3.44,10,352
8964008,Cozy Bed in Midtown Manhattan,18655157,Phuong,Manhattan,Midtown,40.74387,-73.98496,Shared room,55,5,5,43636,0.12,3,0
16004740,Luxury One Bedroom w/ City Views,17108681,Claudia,Manhattan,Upper East Side,40.77878,-73.95056,Entire home/apt,265,2,10,43332,0.45,1,3
28329261,Sunny Central Park Apt (2 blocks from park),4410716,Nicole,Manhattan,Harlem,40.79993,-73.95485,Private room,75,14,4,43612,0.4,1,66
33273525,"Beautiful, large, sunny private bedroom available",24204269,Alexis,Brooklyn,Prospect Heights,40.67953,-73.97334,Private room,70,20,1,43594,0.49,1,0
13505542,Cozy Room 1 Block from the Train,2417692,Verena,Queens,Astoria,40.75946,-73.91173,Private room,70,10,3,43630,0.4,2,250
26594390,Spacious Studio Apartment in Luxury Building,17407870,Elizabeth,Queens,Long Island City,40.75087,-73.94202,Entire home/apt,197,2,24,43647,2.11,1,232
253332,"Spacious, modern loft in awesome neighborhood",552343,Cynthia,Brooklyn,Sunset Park,40.6623,-73.99049,Entire home/apt,96,120,13,43344,0.14,1,204
1974700,AMAZING ONE BEDROOM IN MANHATTAN,1556814,Tammy,Manhattan,Harlem,40.81381,-73.94166,Entire home/apt,250,30,19,43651,0.3,1,318
16314763,CHARMING ROOM W/ ROOF DECK ACCESS 3 :),4291007,Graham And Ben,Brooklyn,Clinton Hill,40.69461,-73.96186,Private room,97,30,9,43531,0.29,11,263
27808723,A beautiful home for vacation,152246149,Catherine,Bronx,Throgs Neck,40.83148,-73.82931,Private room,65,1,23,43637,2.18,5,365
33685563,Magical cozy studio in the heart of West village,35842670,Keshet,Manhattan,West Village,40.73792,-74.00063,Entire home/apt,230,14,2,43636,0.65,1,87
4053517,Two-Bedroom Greenpoint Apartment,3967335,Molly,Brooklyn,Greenpoint,40.72527,-73.95016,Entire home/apt,174,2,31,43618,0.54,2,12
21834937,Beautiful & spacious room 15 mins to Manhattan,14540215,Merisa,Brooklyn,Bushwick,40.69834,-73.93436,Private room,50,14,1,43108,0.05,1,0
30850215,wheelchair accessible apt near Columbia University,230653775,Jane,Manhattan,Morningside Heights,40.80672,-73.96547,Entire home/apt,150,4,2,43608,0.55,1,0
20283433,Williamsburg Apt: Near Train & Close to Waterfront,7714461,Charles,Brooklyn,Williamsburg,40.71389,-73.95103,Private room,55,7,19,43616,0.85,2,151
32978570,Large bedroom with 200SF outdoor patio,97853468,Steven,Bronx,Hunts Point,40.81724,-73.88878,Private room,60,3,2,43645,0.68,4,335
21603901,Cozy Private Room with Terrace in Williamsburg,46363732,Bérénice,Brooklyn,Williamsburg,40.71372,-73.95149,Private room,69,2,5,43177,0.25,1,0
21307577,"Unique, Comfortable Apt in Heart of East Village",12404709,Clinton,Manhattan,East Village,40.72853,-73.98472,Private room,100,2,55,43652,3.06,2,25
6242355,Great Loft in Williamsburg-Brooklyn,32405588,Marco,Brooklyn,Williamsburg,40.71046,-73.96054,Entire home/apt,184,10,1,42588,0.03,2,6
24525290,Paradise in New York City,185265758,Shama,Manhattan,Harlem,40.82156,-73.94966,Entire home/apt,247,2,82,43652,5.68,2,266
6784908,Spacious/quiet one bedroom apt,18186682,Catherine,Manhattan,Inwood,40.87211,-73.91544,Entire home/apt,78,30,2,43555,0.09,1,15
27724217,Warm and Friendly Bronx Home,209306758,Harriet,Bronx,Baychester,40.87886,-73.84301,Private room,69,3,9,43627,0.87,2,311
21472026,Studio Apartment Available over Thanksgiving,17592183,Laura,Manhattan,Upper East Side,40.76241,-73.96134,Entire home/apt,150,5,1,43057,0.05,1,0
249618,At a very nice area in the WestSide,1307773,Karina,Manhattan,Washington Heights,40.85099,-73.92822,Private room,125,60,4,42188,0.06,1,364
3265407,Sunny Brooklyn room,9944244,Linnea,Brooklyn,Prospect Heights,40.67303,-73.96424,Private room,57,7,11,43582,0.18,1,0
28310699,Nice room near Manhattan in a safe neighborhood,79499558,Robertina,Queens,Jackson Heights,40.75176,-73.88374,Private room,55,4,23,43653,2.28,4,112
33259063,LUXURIOUS! Private Bedroom/Bath near Central Park,21686560,Katarina,Manhattan,Upper East Side,40.77399,-73.9461,Private room,217,1,6,43610,1.94,1,242
25734018,Fully renovated Park Slope brownstone apartment,34758216,Rebecca,Brooklyn,Park Slope,40.67796,-73.97616,Entire home/apt,305,2,67,43648,5.19,1,101
10692885,Cool Chelsea studio for chilling!,2541529,Sarah,Manhattan,Chelsea,40.74237,-74.00063,Entire home/apt,120,2,2,42529,0.05,1,0
28206615,法拉盛步行7号地铁7分钟左右单房(共用卫生间),213049308,Cen,Queens,Flushing,40.75539,-73.83571,Private room,56,1,19,43639,2,3,45
3199681,Bright & Sunny FULLY FURNISHED Room,627678,Nathan,Queens,Forest Hills,40.73381,-73.85366,Private room,50,7,2,43332,0.15,1,140
30509230,Coziest space off the j,158314625,Tyrany,Brooklyn,Bedford-Stuyvesant,40.68992,-73.92594,Private room,70,1,1,43442,0.14,2,0
29079912,Cozy place to stay 7 minutes from Manhattan...,210755291,Elizabete,Queens,Astoria,40.76172,-73.92098,Private room,100,3,2,43605,0.94,1,364
1755484,Museum Mile Central Pk- Madison Ave,9232106,Lynne,Manhattan,Upper East Side,40.77648,-73.96126,Entire home/apt,225,4,10,43613,0.17,1,348
34620781,Balcony Private Room with Private Bath En-suite,261187437,Shasha,Brooklyn,Borough Park,40.63313,-74.00598,Private room,35,1,7,43640,4.04,6,364
17757976,Spacious Luxury Loft - 1BR,121185129,Kathleen,Manhattan,Gramercy,40.7345,-73.98482,Entire home/apt,325,6,11,43310,0.41,1,177
35374299,Cozy South Williamsburg Room- Best Location in BK,9843389,Lawrence,Brooklyn,Williamsburg,40.70929,-73.95523,Private room,75,1,2,43629,1.82,2,260
796490,Park Slope House -private room -1 block from metro,4107826,Mike,Brooklyn,South Slope,40.66882,-73.98841,Private room,65,5,5,42641,0.14,1,0
1300950,Great Room and Private Bathroom,7073209,Jackie,Brooklyn,Fort Greene,40.68846,-73.97567,Private room,115,2,57,43646,2.67,2,288
34272398,Brooklyn Townhouse Apartment with Outdoor Space,29032861,Suzen,Brooklyn,Bedford-Stuyvesant,40.67797,-73.91818,Entire home/apt,150,3,2,43612,1.2,1,14
11118641,1 BR in 2BR - Luxury High Rise,57765248,Chandni,Manhattan,Hell's Kitchen,40.75744,-73.9936,Private room,90,1,6,42508,0.14,1,0
33676336,"Light-Filled Studio, Steps to Subway",4128255,Lily,Brooklyn,Fort Greene,40.68694,-73.97435,Entire home/apt,104,2,7,43640,3.33,1,2
4822057,Room in Airy Williamsburg Apt,19660044,Jennifer,Brooklyn,Williamsburg,40.70816,-73.94244,Private room,103,1,7,42521,0.13,1,0
17667639,Your 1 bedroom home away from home!,43907907,Elle,Manhattan,Upper West Side,40.79563,-73.97634,Entire home/apt,215,3,38,43626,1.4,1,31
22637100,"Private room in Queens, Ny # 1",158540605,Sonia,Queens,Glendale,40.70099,-73.89034,Private room,25,1,101,43650,5.59,6,216
7205212,Sunny Studio Next to Central Park,35651880,Ayesha,Manhattan,Upper West Side,40.79874,-73.96034,Entire home/apt,130,3,18,43008,0.39,1,0
6322937,Large Sunny NYC entire apt 15 mins!,80447,Francesca,Queens,Long Island City,40.7645,-73.93181,Entire home/apt,115,5,6,42659,0.13,1,0
28284832,Very Accomodating,213605347,Roberta,Queens,Laurelton,40.68104,-73.74821,Entire home/apt,50,1,14,43640,1.53,1,356
34341449,SINGLE ROOM AVAILABLE IN JAMAICA NEAR JFK & LGA,259078758,Moolchand,Queens,Hollis,40.71606,-73.76777,Private room,50,1,4,43646,1.76,3,89
24158722,Luxury Studio in Hell’s Kitchen - In Unit W/D,31404168,Ashley,Manhattan,Hell's Kitchen,40.76179,-73.99989,Entire home/apt,142,20,4,43371,0.3,1,0
13332334,Strivers Row Studio,11727297,Ivonne,Manhattan,Harlem,40.81816,-73.94305,Entire home/apt,110,2,9,43009,0.26,1,0
22715051,Duplex Apt in Brooklyn Beautiful Brownstone,24967136,Paul,Brooklyn,Bedford-Stuyvesant,40.68226,-73.93153,Entire home/apt,119,5,25,43610,1.49,2,77
6776698,JFK SPACIOUS ROOM / A  4  BLOCKS TO SUBWAY,9284163,Antonio,Queens,Woodhaven,40.68955,-73.85348,Private room,39,2,262,43639,5.28,3,346
22102108,Great apartment in the heart of Manhattan!,20905481,Jamie And John,Manhattan,Hell's Kitchen,40.76028,-73.99014,Entire home/apt,179,1,125,43642,6.51,1,201
8955750,Sunny Brooklyn Brownstone apartment,46182242,Kristen,Brooklyn,Sunset Park,40.64469,-74.01035,Entire home/apt,140,2,74,43450,1.65,1,2
21550302,JFK Comfort.5 Mins from JFK Private Bedroom & Bath,156684502,Nalicia,Queens,Springfield Gardens,40.6611,-73.7683,Private room,80,1,403,43652,19.75,3,26
22438742,White Castle,21878092,Sasha,Brooklyn,Williamsburg,40.7089,-73.95632,Entire home/apt,150,2,9,43520,0.56,1,0
35343610,*New* Modern 2 Bedroom in Brooklyn Sleeps up to 8,133005440,Alex,Brooklyn,Clinton Hill,40.68253,-73.96599,Entire home/apt,125,2,6,43651,6,2,241
20031768,Cozy Bedroom in Charming Astoria,4777135,Emily,Queens,Long Island City,40.75955,-73.9336,Private room,56,2,19,43127,0.81,1,0
11840545,"2BR in Brooklyn, NY",45526701,Elizabeth,Brooklyn,Crown Heights,40.67237,-73.95172,Entire home/apt,135,2,22,43644,1.68,1,92
28859846,Business Travelers/2 bedrooms,8857758,Cleonides,Queens,Maspeth,40.72972,-73.89916,Entire home/apt,109,5,1,43646,1,2,160
22713035,"Bright, minimal hideaway with ensuite bathroom",52825108,Raven,Brooklyn,Bushwick,40.69928,-73.9309,Private room,66,14,1,43417,0.13,1,49
8069765,Brooklyn Jeff L Huge Room and yard!,42623155,Edward,Brooklyn,Bushwick,40.70343,-73.92538,Private room,75,10,1,42263,0.02,1,0
11460993,Harlem Gem,60278793,Lisa,Manhattan,Harlem,40.81575,-73.94913,Entire home/apt,169,3,96,43633,2.51,1,39
18448516,Spacious house close to yankee stadium.,127895318,Emmanuel,Bronx,Mount Hope,40.84992,-73.90346,Private room,50,1,6,43225,0.23,1,0
19180465,Brooklyn Royalty,44140036,Ricardo,Brooklyn,East Flatbush,40.65185,-73.93388,Private room,80,2,1,42911,0.04,2,158
28606397,"Affordable Couch-Surfing, Near All",9731301,Arq,Queens,Jackson Heights,40.75011,-73.89113,Shared room,70,1,2,43555,0.32,1,365
30688621,A Little Sanctuary,16358757,Nelmir,Brooklyn,Crown Heights,40.67685,-73.94405,Entire home/apt,80,5,5,43640,0.81,1,8
33428580,Sunny Cozy Economic Garden Bedroom 4GR,17555570,Yan,Brooklyn,Crown Heights,40.66889,-73.92376,Private room,49,1,23,43643,7.04,12,48
9735931,Private room in spacious apartment,6501582,Gaia,Brooklyn,Crown Heights,40.67693,-73.93234,Private room,50,7,11,43597,0.26,1,0
1291490,nice room in bedstuy M,6885157,Randy,Brooklyn,Bedford-Stuyvesant,40.68322,-73.95085,Private room,60,1,142,43629,1.95,15,321
11653081,Mod Home Steps from Prospect Park,282655,Jenna,Brooklyn,Flatbush,40.64841,-73.96969,Entire home/apt,150,3,125,43647,3.32,3,264
12628500,Private room for 2  NY Close to LGA No hidden fees,67261284,Dante,Queens,Jackson Heights,40.75123,-73.87993,Private room,67,1,204,43450,5.27,2,0
326956,"Large Cozy Room #2, Landmark Home 1 Block to PRATT",51038,Erica,Brooklyn,Clinton Hill,40.68625,-73.96446,Private room,180,3,15,43577,0.18,6,266
29220410,Canadian Room @ Columbia Uni.,171214206,Elif,Manhattan,Morningside Heights,40.80423,-73.96334,Private room,75,1,23,43627,2.74,3,8
13586614,East Village 2 BR Duplex Apt on Quiet Block,4047676,Patricia,Manhattan,East Village,40.72539,-73.97963,Entire home/apt,295,2,48,43321,1.33,1,0
14952053,Private natural light oasis with Super Host!!,93368072,Ann,Brooklyn,Cypress Hills,40.67825,-73.89416,Private room,70,1,174,43646,5.06,1,109
32401236,fabulous & large bedroom - East Williamsburg,238766198,Lily,Brooklyn,Williamsburg,40.71235,-73.93963,Private room,67,2,9,43630,1.99,1,345
28564408,1Dynamic private room in bushwick,215577249,Charlie And Selena,Brooklyn,Bushwick,40.69256,-73.90457,Private room,65,2,26,43623,2.8,8,362
2361323,Safe Sunny 1brm near subway,12059266,Audrey,Brooklyn,Crown Heights,40.67935,-73.9633,Entire home/apt,120,30,14,43302,0.22,1,108
10551015,Big cozy room with 2 windows,880323,Vincent,Brooklyn,Bushwick,40.69447,-73.92213,Private room,36,2,1,42407,0.02,1,0
9907257,"1 Bdr. Lower East Side, NY, 2 beds",50943387,Lincoln,Manhattan,Lower East Side,40.71759,-73.9842,Entire home/apt,175,1,1,42372,0.02,1,0
34398878,"Large, Bright & Cozy Retreat-2 in B'klyn",221275418,Rufina,Brooklyn,Bedford-Stuyvesant,40.67918,-73.93727,Private room,55,2,7,43639,3.44,3,360
16323731,RG - Budget Friendly room in the Greenpoint area!,83717038,Max,Brooklyn,Greenpoint,40.73731,-73.95493,Private room,45,2,85,43632,2.73,3,171
484297,Large home in most desirable Brooklyn hood!,2397411,John,Brooklyn,Clinton Hill,40.68545,-73.96534,Entire home/apt,350,4,10,43355,0.12,1,0
22515792,Private Bedroom in Brownstone Near Subway,40176101,Brady,Brooklyn,Bedford-Stuyvesant,40.69004,-73.92993,Private room,89,1,92,43642,5.1,7,11
26874133,Spacious Studio Apt | Walk + Transit score 100,2280048,Edgar,Brooklyn,East Flatbush,40.66097,-73.9319,Entire home/apt,79,4,15,43639,1.27,1,174
26035350,Private Bedroom in Open Williamsburg Loft,195667782,Bill,Brooklyn,Williamsburg,40.70898,-73.94813,Private room,76,1,59,43636,4.57,1,44
12110663,Large Quiet Bedroom in South Harlem,64948443,Kim,Manhattan,Harlem,40.80726,-73.95178,Private room,82,5,106,43635,2.7,1,39
4846449,Perfect room/Great Safe Location 20mins to TimesSq,6486116,Ari,Manhattan,East Harlem,40.78804,-73.94906,Private room,81,1,142,43617,2.81,4,223
16578112,City Life Minus The City Price - Flatbush Brooklyn,22694337,Emani,Brooklyn,Flatbush,40.6485,-73.95439,Private room,36,1,18,43629,0.79,1,154
2836845,Old World Elegance in Astoria!,10987233,Anastasia,Queens,Ditmars Steinway,40.77297,-73.91604,Entire home/apt,160,2,175,43647,2.78,1,269
